user_id,created_at,company_id,language,activated_at,state
1326,2013-04-22,46,english,2013-04-22,active
1330,2013-04-22,10448,english,2013-04-22,active
1331,2013-04-22,16,spanish,2013-04-22,active
1343,2013-04-23,52,english,2013-04-23,active
1345,2013-04-23,1635,french,2013-04-23,active
1346,2013-04-23,8291,english,2013-04-23,active
1350,2013-04-23,1465,english,2013-04-23,active
1351,2013-04-23,255,french,2013-04-23,active
1352,2013-04-23,11127,french,2013-04-23,active
1355,2013-04-24,8169,german,2013-04-24,active
1361,2013-04-24,184,english,2013-04-24,active
1365,2013-04-24,13088,portugese,2013-04-24,active
1366,2013-04-24,3726,indian,2013-04-24,active
1367,2013-04-24,7447,english,2013-04-24,active
1368,2013-04-24,9990,french,2013-04-24,active
1371,2013-04-24,295,japanese,2013-04-24,active
1372,2013-04-24,10554,english,2013-04-24,active
1373,2013-04-25,6,english,2013-04-25,active
1374,2013-04-25,2029,english,2013-04-25,active
1377,2013-04-25,5,german,2013-04-25,active
1380,2013-04-25,4288,english,2013-04-25,active
1381,2013-04-25,4,english,2013-04-25,active
1384,2013-04-25,8359,english,2013-04-25,active
1386,2013-04-25,1243,spanish,2013-04-25,active
1387,2013-04-25,5427,japanese,2013-04-25,active
1388,2013-04-25,8,english,2013-04-25,active
1389,2013-04-25,6252,french,2013-04-25,active
1391,2013-04-26,5846,japanese,2013-04-26,active
1392,2013-04-26,281,spanish,2013-04-26,active
1395,2013-04-26,12851,english,2013-04-26,active
1400,2013-04-26,5946,english,2013-04-26,active
1401,2013-04-26,1837,arabic,2013-04-26,active
1402,2013-04-26,13130,spanish,2013-04-26,active
1403,2013-04-26,2,japanese,2013-04-26,active
1404,2013-04-26,9288,english,2013-04-26,active
1406,2013-04-26,8151,english,2013-04-26,active
1409,2013-04-27,1,indian,2013-04-27,active
1410,2013-04-27,9850,portugese,2013-04-27,active
1412,2013-04-27,4,spanish,2013-04-27,active
1413,2013-04-28,3900,english,2013-04-28,active
1414,2013-04-28,22,japanese,2013-04-28,active
1415,2013-04-28,29,japanese,2013-04-28,active
1417,2013-04-28,6384,english,2013-04-28,active
1419,2013-04-29,12780,spanish,2013-04-29,active
1422,2013-04-29,185,russian,2013-04-29,active
1423,2013-04-29,48,english,2013-04-29,active
1424,2013-04-29,10519,spanish,2013-04-29,active
1425,2013-04-29,12,german,2013-04-29,active
1427,2013-04-29,6017,french,2013-04-29,active
1428,2013-04-29,7888,english,2013-04-29,active
1430,2013-04-29,2694,english,2013-04-29,active
1431,2013-04-29,2,english,2013-04-29,active
1437,2013-04-30,432,spanish,2013-04-30,active
1439,2013-04-30,106,english,2013-04-30,active
1440,2013-04-30,4537,russian,2013-04-30,active
1445,2013-04-30,5798,german,2013-04-30,active
1446,2013-04-30,179,english,2013-04-30,active
1448,2013-04-30,4435,english,2013-04-30,active
1450,2013-04-30,1,russian,2013-04-30,active
1453,2013-05-01,3747,english,2013-05-01,active
1454,2013-05-01,17,japanese,2013-05-01,active
1456,2013-05-01,7682,portugese,2013-05-01,active
1459,2013-05-01,7617,english,2013-05-01,active
1461,2013-05-01,12247,japanese,2013-05-01,active
1463,2013-05-01,1977,english,2013-05-01,active
1464,2013-05-01,3682,indian,2013-05-01,active
1465,2013-05-01,11115,japanese,2013-05-01,active
1467,2013-05-01,8521,english,2013-05-01,active
1468,2013-05-01,2,arabic,2013-05-01,active
1477,2013-05-02,4983,english,2013-05-02,active
1481,2013-05-02,85,english,2013-05-02,active
1482,2013-05-02,12982,english,2013-05-02,active
1486,2013-05-02,7814,japanese,2013-05-02,active
1487,2013-05-02,9799,english,2013-05-02,active
1488,2013-05-02,1887,english,2013-05-02,active
1491,2013-05-03,5699,english,2013-05-03,active
1492,2013-05-03,1,english,2013-05-03,active
1495,2013-05-03,6,arabic,2013-05-03,active
1496,2013-05-03,7952,german,2013-05-03,active
1498,2013-05-03,2513,spanish,2013-05-03,active
1499,2013-05-03,9744,english,2013-05-03,active
1500,2013-05-03,9061,japanese,2013-05-03,active
1501,2013-05-03,962,japanese,2013-05-03,active
1504,2013-05-03,22,japanese,2013-05-03,active
1505,2013-05-03,5261,english,2013-05-03,active
1507,2013-05-03,11733,arabic,2013-05-03,active
1509,2013-05-03,6963,english,2013-05-03,active
1511,2013-05-04,6,english,2013-05-04,active
1515,2013-05-05,9,english,2013-05-05,active
1516,2013-05-05,12984,english,2013-05-05,active
1518,2013-05-05,75,japanese,2013-05-05,active
1519,2013-05-06,9013,english,2013-05-06,active
1526,2013-05-06,1,english,2013-05-06,active
1529,2013-05-06,4272,english,2013-05-06,active
1533,2013-05-06,7,spanish,2013-05-06,active
1535,2013-05-06,9636,english,2013-05-06,active
1539,2013-05-07,7,english,2013-05-07,active
1543,2013-05-07,1,english,2013-05-07,active
1549,2013-05-07,6886,french,2013-05-07,active
1551,2013-05-07,3387,english,2013-05-07,active
1552,2013-05-07,3531,french,2013-05-07,active
1554,2013-05-07,2659,japanese,2013-05-07,active
1555,2013-05-07,9965,indian,2013-05-07,active
1557,2013-05-07,8585,french,2013-05-07,active
1558,2013-05-08,12888,french,2013-05-08,active
1562,2013-05-08,1,japanese,2013-05-08,active
1563,2013-05-08,2208,spanish,2013-05-08,active
1565,2013-05-08,8882,english,2013-05-08,active
1567,2013-05-08,2379,german,2013-05-08,active
1568,2013-05-08,99,japanese,2013-05-08,active
1569,2013-05-08,4,french,2013-05-08,active
1570,2013-05-08,12,chinese,2013-05-08,active
1574,2013-05-08,495,indian,2013-05-08,active
1575,2013-05-08,5597,english,2013-05-08,active
1576,2013-05-09,469,german,2013-05-09,active
1577,2013-05-09,137,english,2013-05-09,active
1584,2013-05-09,3538,japanese,2013-05-09,active
1587,2013-05-09,2527,english,2013-05-09,active
1589,2013-05-09,7770,english,2013-05-09,active
1591,2013-05-09,6893,english,2013-05-09,active
1594,2013-05-10,4721,japanese,2013-05-10,active
1604,2013-05-10,12,italian,2013-05-10,active
1605,2013-05-10,6675,chinese,2013-05-10,active
1606,2013-05-10,1,french,2013-05-10,active
1607,2013-05-10,441,chinese,2013-05-10,active
1609,2013-05-10,1,russian,2013-05-10,active
1610,2013-05-10,2238,english,2013-05-10,active
1611,2013-05-10,8898,chinese,2013-05-10,active
1614,2013-05-11,156,english,2013-05-11,active
1617,2013-05-11,17,spanish,2013-05-11,active
1618,2013-05-11,2,english,2013-05-11,active
1619,2013-05-11,74,japanese,2013-05-11,active
1621,2013-05-12,4669,english,2013-05-12,active
1622,2013-05-12,1182,french,2013-05-12,active
1623,2013-05-12,448,english,2013-05-12,active
1625,2013-05-12,11985,portugese,2013-05-12,active
1628,2013-05-13,7482,english,2013-05-13,active
1631,2013-05-13,1135,english,2013-05-13,active
1632,2013-05-13,5148,french,2013-05-13,active
1633,2013-05-13,1,english,2013-05-13,active
1635,2013-05-13,3846,italian,2013-05-13,active
1639,2013-05-13,276,english,2013-05-13,active
1640,2013-05-13,9049,english,2013-05-13,active
1641,2013-05-13,1901,english,2013-05-13,active
1642,2013-05-13,34,japanese,2013-05-13,active
1643,2013-05-13,1488,italian,2013-05-13,active
1646,2013-05-13,12191,german,2013-05-13,active
1647,2013-05-13,9169,english,2013-05-13,active
1648,2013-05-14,4762,english,2013-05-14,active
1650,2013-05-14,2,english,2013-05-14,active
1652,2013-05-14,9916,japanese,2013-05-14,active
1653,2013-05-14,12153,chinese,2013-05-14,active
1654,2013-05-14,3758,arabic,2013-05-14,active
1658,2013-05-14,9499,english,2013-05-14,active
1659,2013-05-14,12114,english,2013-05-14,active
1660,2013-05-14,12266,english,2013-05-14,active
1661,2013-05-14,7723,english,2013-05-14,active
1663,2013-05-14,7691,japanese,2013-05-14,active
1667,2013-05-14,10579,english,2013-05-14,active
1669,2013-05-15,10575,german,2013-05-15,active
1671,2013-05-15,5646,portugese,2013-05-15,active
1672,2013-05-15,2,english,2013-05-15,active
1676,2013-05-15,6878,english,2013-05-15,active
1678,2013-05-15,11273,japanese,2013-05-15,active
1679,2013-05-15,15,english,2013-05-15,active
1681,2013-05-15,13,italian,2013-05-15,active
1683,2013-05-15,8349,italian,2013-05-15,active
1684,2013-05-15,12308,english,2013-05-15,active
1685,2013-05-15,12772,english,2013-05-15,active
1687,2013-05-16,218,spanish,2013-05-16,active
1689,2013-05-16,11537,japanese,2013-05-16,active
1690,2013-05-16,140,english,2013-05-16,active
1692,2013-05-16,60,english,2013-05-16,active
1693,2013-05-16,2,english,2013-05-16,active
1694,2013-05-16,12728,english,2013-05-16,active
1695,2013-05-16,6164,german,2013-05-16,active
1698,2013-05-16,10627,english,2013-05-16,active
1700,2013-05-16,334,italian,2013-05-16,active
1702,2013-05-16,1357,english,2013-05-16,active
1707,2013-05-17,8206,english,2013-05-17,active
1709,2013-05-17,10169,english,2013-05-17,active
1710,2013-05-17,13179,english,2013-05-17,active
1711,2013-05-17,180,english,2013-05-17,active
1712,2013-05-17,2768,english,2013-05-17,active
1715,2013-05-17,8266,english,2013-05-17,active
1717,2013-05-17,7753,english,2013-05-17,active
1720,2013-05-17,703,english,2013-05-17,active
1722,2013-05-18,12660,spanish,2013-05-18,active
1727,2013-05-18,38,english,2013-05-18,active
1729,2013-05-19,3143,indian,2013-05-19,active
1732,2013-05-19,110,english,2013-05-19,active
1733,2013-05-20,11189,german,2013-05-20,active
1734,2013-05-20,7,indian,2013-05-20,active
1736,2013-05-20,74,english,2013-05-20,active
1737,2013-05-20,8769,english,2013-05-20,active
1738,2013-05-20,299,spanish,2013-05-20,active
1739,2013-05-20,7921,french,2013-05-20,active
1742,2013-05-20,8,korean,2013-05-20,active
1744,2013-05-20,11653,japanese,2013-05-20,active
1755,2013-05-21,22,english,2013-05-21,active
1757,2013-05-21,10393,japanese,2013-05-21,active
1758,2013-05-21,10039,english,2013-05-21,active
1759,2013-05-21,4,english,2013-05-21,active
1761,2013-05-21,1,portugese,2013-05-21,active
1765,2013-05-21,8130,english,2013-05-21,active
1768,2013-05-21,11907,japanese,2013-05-21,active
1770,2013-05-22,7651,spanish,2013-05-22,active
1774,2013-05-22,1859,english,2013-05-22,active
1775,2013-05-22,6798,german,2013-05-22,active
1776,2013-05-22,193,indian,2013-05-22,active
1779,2013-05-22,1,english,2013-05-22,active
1788,2013-05-22,12561,chinese,2013-05-22,active
1790,2013-05-22,330,english,2013-05-22,active
1791,2013-05-22,3404,english,2013-05-22,active
1794,2013-05-23,1449,english,2013-05-23,active
1795,2013-05-23,10538,spanish,2013-05-23,active
1801,2013-05-23,1897,english,2013-05-23,active
1803,2013-05-23,12309,italian,2013-05-23,active
1804,2013-05-23,5754,portugese,2013-05-23,active
1806,2013-05-23,105,english,2013-05-23,active
1808,2013-05-23,13041,english,2013-05-23,active
1811,2013-05-24,10075,japanese,2013-05-24,active
1812,2013-05-24,11475,german,2013-05-24,active
1813,2013-05-24,179,japanese,2013-05-24,active
1822,2013-05-24,8171,japanese,2013-05-24,active
1829,2013-05-25,10612,japanese,2013-05-25,active
1830,2013-05-25,193,french,2013-05-25,active
1831,2013-05-25,78,english,2013-05-25,active
1832,2013-05-26,8,french,2013-05-26,active
1833,2013-05-26,7067,arabic,2013-05-26,active
1834,2013-05-26,7,korean,2013-05-26,active
1835,2013-05-26,11131,english,2013-05-26,active
1838,2013-05-27,4927,german,2013-05-27,active
1839,2013-05-27,5627,french,2013-05-27,active
1841,2013-05-27,164,english,2013-05-27,active
1842,2013-05-27,8040,spanish,2013-05-27,active
1844,2013-05-27,1,japanese,2013-05-27,active
1849,2013-05-27,987,english,2013-05-27,active
1853,2013-05-27,7713,arabic,2013-05-27,active
1860,2013-05-28,10066,english,2013-05-28,active
1861,2013-05-28,3691,english,2013-05-28,active
1863,2013-05-28,13,german,2013-05-28,active
1864,2013-05-28,11950,english,2013-05-28,active
1865,2013-05-28,102,portugese,2013-05-28,active
1867,2013-05-28,3415,english,2013-05-28,active
1870,2013-05-28,10274,spanish,2013-05-28,active
1872,2013-05-28,2898,french,2013-05-28,active
1874,2013-05-28,3388,english,2013-05-28,active
1876,2013-05-29,23,english,2013-05-29,active
1877,2013-05-29,3941,english,2013-05-29,active
1882,2013-05-29,109,english,2013-05-29,active
1883,2013-05-29,4840,japanese,2013-05-29,active
1886,2013-05-29,2437,german,2013-05-29,active
1895,2013-05-29,10364,english,2013-05-29,active
1897,2013-05-30,451,english,2013-05-30,active
1898,2013-05-30,4113,english,2013-05-30,active
1900,2013-05-30,510,arabic,2013-05-30,active
1902,2013-05-30,10938,german,2013-05-30,active
1904,2013-05-30,8708,english,2013-05-30,active
1905,2013-05-30,1333,spanish,2013-05-30,active
1908,2013-05-30,39,japanese,2013-05-30,active
1911,2013-05-30,5,english,2013-05-30,active
1912,2013-05-30,937,french,2013-05-30,active
1913,2013-05-30,1,english,2013-05-30,active
1916,2013-05-30,7454,chinese,2013-05-30,active
1919,2013-05-31,3,english,2013-05-31,active
1922,2013-05-31,59,spanish,2013-05-31,active
1925,2013-05-31,2189,chinese,2013-05-31,active
1927,2013-05-31,2227,english,2013-05-31,active
1933,2013-05-31,2328,english,2013-05-31,active
1936,2013-05-31,8645,spanish,2013-05-31,active
1937,2013-05-31,13161,english,2013-05-31,active
1938,2013-05-31,6896,german,2013-05-31,active
1939,2013-06-01,6247,french,2013-06-01,active
1941,2013-06-01,4114,japanese,2013-06-01,active
1943,2013-06-01,1382,english,2013-06-01,active
1944,2013-06-01,1529,english,2013-06-01,active
1945,2013-06-02,307,english,2013-06-02,active
1946,2013-06-02,4987,chinese,2013-06-02,active
1947,2013-06-02,7505,spanish,2013-06-02,active
1949,2013-06-02,8371,chinese,2013-06-02,active
1950,2013-06-03,8647,english,2013-06-03,active
1951,2013-06-03,9681,spanish,2013-06-03,active
1953,2013-06-03,11930,french,2013-06-03,active
1954,2013-06-03,8908,english,2013-06-03,active
1956,2013-06-03,11,english,2013-06-03,active
1957,2013-06-03,1,spanish,2013-06-03,active
1958,2013-06-03,11102,spanish,2013-06-03,active
1961,2013-06-03,825,english,2013-06-03,active
1963,2013-06-03,11611,spanish,2013-06-03,active
1965,2013-06-03,6966,russian,2013-06-03,active
1966,2013-06-03,10763,english,2013-06-03,active
1967,2013-06-03,7,english,2013-06-03,active
1970,2013-06-04,31,english,2013-06-04,active
1971,2013-06-04,2393,english,2013-06-04,active
1972,2013-06-04,6005,english,2013-06-04,active
1974,2013-06-04,6673,english,2013-06-04,active
1975,2013-06-04,5313,english,2013-06-04,active
1976,2013-06-04,8,french,2013-06-04,active
1977,2013-06-04,8827,english,2013-06-04,active
1979,2013-06-04,12684,english,2013-06-04,active
1981,2013-06-04,8231,english,2013-06-04,active
1982,2013-06-04,2056,japanese,2013-06-04,active
1983,2013-06-04,6785,english,2013-06-04,active
1987,2013-06-04,12225,english,2013-06-04,active
1989,2013-06-04,3,spanish,2013-06-04,active
1990,2013-06-04,10226,english,2013-06-04,active
1991,2013-06-04,2925,english,2013-06-04,active
1992,2013-06-04,12990,chinese,2013-06-04,active
1994,2013-06-05,29,russian,2013-06-05,active
1996,2013-06-05,5858,french,2013-06-05,active
1997,2013-06-05,1,indian,2013-06-05,active
1998,2013-06-05,170,english,2013-06-05,active
1999,2013-06-05,6515,english,2013-06-05,active
2000,2013-06-05,11323,spanish,2013-06-05,active
2005,2013-06-05,4,english,2013-06-05,active
2013,2013-06-06,4860,english,2013-06-06,active
2016,2013-06-06,3,spanish,2013-06-06,active
2024,2013-06-06,7216,english,2013-06-06,active
2026,2013-06-06,5945,english,2013-06-06,active
2028,2013-06-06,4362,arabic,2013-06-06,active
2033,2013-06-07,9337,english,2013-06-07,active
2035,2013-06-07,19,english,2013-06-07,active
2036,2013-06-07,41,korean,2013-06-07,active
2039,2013-06-07,4658,portugese,2013-06-07,active
2041,2013-06-07,6140,english,2013-06-07,active
2043,2013-06-07,9407,english,2013-06-07,active
2047,2013-06-07,4688,french,2013-06-07,active
2050,2013-06-07,9397,english,2013-06-07,active
2051,2013-06-08,4264,english,2013-06-08,active
2056,2013-06-08,2141,spanish,2013-06-08,active
2059,2013-06-09,13104,spanish,2013-06-09,active
2063,2013-06-10,3593,chinese,2013-06-10,active
2067,2013-06-10,4876,english,2013-06-10,active
2068,2013-06-10,356,english,2013-06-10,active
2070,2013-06-10,1,indian,2013-06-10,active
2071,2013-06-10,1,portugese,2013-06-10,active
2074,2013-06-10,124,english,2013-06-10,active
2075,2013-06-10,15,korean,2013-06-10,active
2076,2013-06-10,1110,english,2013-06-10,active
2079,2013-06-10,2098,german,2013-06-10,active
2080,2013-06-10,9932,indian,2013-06-10,active
2081,2013-06-10,4925,english,2013-06-10,active
2082,2013-06-10,5053,english,2013-06-10,active
2086,2013-06-11,6566,english,2013-06-11,active
2091,2013-06-11,5081,indian,2013-06-11,active
2093,2013-06-11,11295,german,2013-06-11,active
2097,2013-06-11,70,german,2013-06-11,active
2100,2013-06-11,2,english,2013-06-11,active
2102,2013-06-11,8031,english,2013-06-11,active
2104,2013-06-11,10365,french,2013-06-11,active
2111,2013-06-12,2895,english,2013-06-12,active
2112,2013-06-12,4184,english,2013-06-12,active
2117,2013-06-12,47,japanese,2013-06-12,active
2118,2013-06-12,173,chinese,2013-06-12,active
2119,2013-06-12,6221,chinese,2013-06-12,active
2120,2013-06-12,830,english,2013-06-12,active
2122,2013-06-12,9958,japanese,2013-06-12,active
2123,2013-06-12,8603,french,2013-06-12,active
2125,2013-06-12,7167,japanese,2013-06-12,active
2135,2013-06-13,6255,arabic,2013-06-13,active
2136,2013-06-13,8953,french,2013-06-13,active
2137,2013-06-13,9688,arabic,2013-06-13,active
2138,2013-06-13,979,english,2013-06-13,active
2142,2013-06-13,1,english,2013-06-13,active
2143,2013-06-13,7897,italian,2013-06-13,active
2148,2013-06-14,2163,english,2013-06-14,active
2151,2013-06-14,12148,spanish,2013-06-14,active
